Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge,drv_trade_client_account_execution_id
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.18,KEPOS,Per Unit,0.05,0,0.5,$1.1000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.18,KEPOS,Per Unit,0.05,0,0.5,$0.5500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.5,$2.7500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.46,$1.5300,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.5,$1.6500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.49,$2.7000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.5,$1.6500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.48,$1.5900,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,25,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$1.2500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,50,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.49,$27.0000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.35,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.15,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.35,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.15,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,8,IPOF,IPOF,20/08/2021,$10.00,C,$0.35,KEPOS,Per Unit,0.05,0,0,$0.4000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,IPOF,IPOF,20/08/2021,$12.50,C,$0.15,KEPOS,Per Unit,0.05,0,0,$0.4000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,14,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.7000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,14,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.7000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,11,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.5500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,11,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.5500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,50,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.49,$27.0000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.35,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.15,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.35,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.15,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.36,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.16,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,9,IPOF,IPOF,20/08/2021,$10.00,C,$0.36,KEPOS,Per Unit,0.05,0,0,$0.4500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,9,IPOF,IPOF,20/08/2021,$12.50,C,$0.16,KEPOS,Per Unit,0.05,0,0,$0.4500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.36,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.16,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.36,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.16,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,18,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0.0025,$0.9450,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0.0025,$0.4200,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0.0025,$0.5250,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,20,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.01,$0.8000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.01,$0.4000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.01,$0.3600,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,-0.25,$(0.4000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,-0.25,$(0.4000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,-0.25,$(2.0000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.5000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,-0.25,$(1.0000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.2500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000),306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,16,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.8000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.4000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,25,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$1.2500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.35,KEPOS,Per Unit,0.05,0,0,$0.2500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,IPOF,IPOF,20/08/2021,$12.50,C,$0.15,KEPOS,Per Unit,0.05,0,0,$0.2500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.34,KEPOS,Per Unit,0.05,0,0,$0.1000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1000,306067
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.3000,307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.2500,307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.2000,307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0.49,$0.5400,307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.16,KEPOS,Per Unit,0.05,0,0,$0.2000,307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.15,KEPOS,Per Unit,0.05,0,0.49,$0.5400,307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,35,IPOF,IPOF,20/08/2021,$12.50,C,$0.16,KEPOS,Per Unit,0.05,0,0.49,$18.9000,307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,107,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,-0.39,$(36.3800),307188
0,6/21/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.16,KEPOS,Per Unit,0.05,0,0.49,$1.0800,307188
