User,Date,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Clearing Fee,Total Charge
DSmanik,8/5/2021,WEX-SWEEP,BYO,4,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.0025,0,$0.2100
DSmanik,8/5/2021,WEX-SWEEP,BYO,8,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$0.4000
DSmanik,8/5/2021,WEX-SWEEP,BYO,6,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$0.3000
DSmanik,8/5/2021,WEX-SWEEP,BYO,21,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$1.0500
DSmanik,8/5/2021,WEX-SWEEP,BYO,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,0,$0.9000
DSmanik,8/5/2021,WEX-SWEEP,BYO,29,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$1.4500
DSmanik,8/5/2021,WEX-SWEEP,BYO,3,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$0.1500
DSmanik,8/5/2021,WEX-SWEEP,BYO,9,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$0.4500
DSmanik,8/5/2021,WEX-SWEEP,BYO,8,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$0.4000
DSmanik,8/5/2021,WEX-SWEEP,BYO,3,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$0.1500
DSmanik,8/5/2021,WEX-SWEEP,BYO,2,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/5/2021,WEX-SWEEP,BYO,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,BYO,2,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,0,$1.8000
DSmanik,8/5/2021,WEX-SWEEP,BYO,72,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,0,$64.8000
DSmanik,8/5/2021,WEX-SWEEP,BYO,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,0,$0.9000
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0800
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,3,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.1500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.1050
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0800
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,3,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.1575
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,2,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/5/2021,WEX-SWEEP,SLO,1,AGCB,AGCB,2021-10-15,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,0,$0.0500
