WEX Connect Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,Clearing Fee,Total Charge,drv_trade_client_account_execution_id
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,QQQ,QQQ,30/07/2021,$357.00,P,$0.29,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.35,0,$(3.0000),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,QQQ,QQQ,30/07/2021,$357.00,P,$0.29,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.35,0,$(1.5000),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,QQQ,QQQ,30/07/2021,$357.00,P,$0.29,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.35,0,$(3.0000),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,QQQ,QQQ,30/07/2021,$357.00,P,$0.29,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.5250,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,QQQ,QQQ,30/07/2021,$357.00,P,$0.29,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.2625,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,QQQ,QQQ,30/07/2021,$357.00,P,$0.28,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.2500,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,QQQ,QQQ,30/07/2021,$357.00,P,$0.29,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.39,0,$(0.6800),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,QQQ,QQQ,30/07/2021,$357.00,P,$0.30,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.39,0,$(1.0200),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,QQQ,QQQ,30/07/2021,$357.00,P,$0.29,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.25,0,$(1.0000),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,QQQ,QQQ,30/07/2021,$357.00,P,$0.29,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.35,0,$(1.5000),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,22,SPY,SPY,30/07/2021,$440.00,P,$3.04,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$9.2400,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,9,SPY,SPY,30/07/2021,$440.00,P,$3.04,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$3.7800,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,9,SPY,SPY,30/07/2021,$440.00,P,$3.04,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$3.7800,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,7,SPY,SPY,30/07/2021,$440.00,P,$3.04,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$2.9400,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,7,SPY,SPY,30/07/2021,$440.00,P,$3.04,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$2.9400,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.1050,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,9,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.25,0,$(1.8000),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$2.1000,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,SPY,SPY,30/07/2021,$440.00,P,$3.01,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.1500,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,SPY,SPY,30/07/2021,$440.00,P,$3.01,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.1500,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.1050,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$2.1000,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.1050,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.39,0,$(2.7200),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,SPY,SPY,30/07/2021,$440.00,P,$3.01,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.0500,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$0.4200,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.25,0,$(0.2000),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,SPY,SPY,30/07/2021,$440.00,P,$3.05,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.39,0,$(0.3400),313682
0,7/28/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,SPY,SPY,30/07/2021,$440.00,P,$3.06,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.37,0,$0.4200,313682
