WEX Connect Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,,Exch. Fee Rate,Clearing Fee,Total Charge
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,16,IPOF,IPOF,17/09/2021,$10.00,C,$0.43,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(3.2000)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$4.3200
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$1.0800
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$0.5400
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$1.1000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$1.5900
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$0.5300
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,15,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.7500
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,16,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.8400
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,21,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$1.1025
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,16,IPOF,IPOF,17/09/2021,$10.00,C,$0.45,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(3.2000)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.7600)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.7400)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.65,0,$0.7000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.5000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.5000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$5.3000
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.3000
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,14,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.7350
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,16,IPOF,IPOF,17/09/2021,$10.00,C,$0.43,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(3.2000)
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.4000
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,17,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.8925
0,07/01/2021,DSmanik,WEX-SWEEP-SPRD,SLO,20,IPOF,IPOF,17/09/2021,$10.00,C,$0.41,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(4.0000)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.5000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.5000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.5000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.5000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.5000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.3000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$3.6000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$1.8000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,-0.5,0,$(1.3500)
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,7,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3675
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,8,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.4200
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2000
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/01/2021,DFilippidis,,SLO,-935,IPOF,IPOF,17/09/2021,$10.00,C,$0.44,VIVALDI-OMNI_ALLOCATIONS,Per Unit,0.05,,0,0,$(46.7500)
0,07/01/2021,DFilippidis,,SLO,935,IPOF,IPOF,17/09/2021,$10.00,C,$0.44,VIVALDI-BNP-230_ALLOCATIONS,Per Unit,0.05,,0,0,$46.7500
0,07/01/2021,DFilippidis,WEX-SWEEP,SLO,-254,CLDR,CLDR,20/08/2021,$16.00,C,$0.11,VIVALDI-OMNI_ALLOCATIONS,Per Unit,0.05,,0,0,$(12.7000)
0,07/01/2021,DFilippidis,WEX-SWEEP,SLO,-5,CLDR,CLDR,20/08/2021,$16.00,C,$0.11,VIVALDI-OMNI_ALLOCATIONS,Per Unit,0.05,,0,0,$(0.2500)
0,07/01/2021,DFilippidis,WEX-SWEEP,SLO,254,CLDR,CLDR,20/08/2021,$16.00,C,$0.11,VIVALDI-BNP-230_ALLOCATIONS,Per Unit,0.05,,0,0,$12.7000
0,07/01/2021,DFilippidis,WEX-SWEEP,SLO,5,CLDR,CLDR,20/08/2021,$16.00,C,$0.11,VIVALDI-GS-444_ALLOCATIONS,Per Unit,0.05,,0,0,$0.2500
0,07/01/2021,DFilippidis,WEX-SWEEP,SLO,-160,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI_ALLOCATIONS,Per Unit,0.05,,0,0,$(8.0000)
0,07/01/2021,DFilippidis,WEX-SWEEP,SLO,160,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-BNP-230_ALLOCATIONS,Per Unit,0.05,,0,0,$8.0000
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,7,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3675
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,07/02/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.42,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,10,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,7,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3675
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,7,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3675
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,8,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.4200
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,7,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3675
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,8,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.4200
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
0.02,07/02/2021,DFilippidis,PHLX-WEX-CONNECT,SLO,"1,000",EEM,EEM,17/06/2022,$46.00,P,$1.87,UBS-CUST,Per Unit,0.05,,0,0,$70.0000
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,9,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.4725
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,07/02/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
