Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge,modifiedTotalCharge,removed,targetId
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,7,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.43,$3.3600,3.36,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$1.6500,1.65,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,6,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.01,$0.2400,0.24,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1575,0.1575,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.2100,0.21,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,7,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.3500,0.35,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.2,$(0.7500),-0.75,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.2500,0.25,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.2,$(0.7500),-0.75,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.2,$(1.5000),-1.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.2,$(1.5000),-1.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,6,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.01,$0.2400,0.24,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.2500,0.25,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,6,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.01,$0.2400,0.24,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1575,0.1575,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.01,$0.2000,0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,6,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.01,$0.1600,0.16,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1575,0.1575,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.0025,$0.1575,0.1575,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.01,$0.2000,0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,6,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,9,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.4500,0.45,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,7,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.3500,0.35,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,6,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,7,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.3500,0.35,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,7,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.3500,0.35,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,7,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.3500,0.35,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.49,$1.6200,1.62,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,6,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.49,$3.2400,3.24,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.48,$0.5300,0.53,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0,$0.5000,0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$0.5500,0.55,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.43,$4.8000,4.8,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$1.6500,1.65,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$2.7500,2.75,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.5,$5.5000,5.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.16,VIVALDI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309467
0,06/01/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.17,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,309467
