Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedTotalCharge,removed,targetId
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,12,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.6000,0.6,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.1200,0.12,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,13,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$11.7000,11.7,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,14,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$12.6000,12.6,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,7,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$6.3000,6.3,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,6,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.1050,0.105,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$1.8000,1.8,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,8,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$7.2000,7.2,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,4,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$3.6000,3.6,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,8,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.4000,0.4,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,9,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.4725,0.4725,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,6,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$5.4000,5.4,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,4,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,319922
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,11,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$9.9000,9.9,undefined,319922
0,08/04/2021,DSmanik,WEX-SWEEP-SPRD,SLO,250,LUXA,LUXA,15/10/2021,$10.00,C,$0.13,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$13.1250,13.125,undefined,319924
0,08/04/2021,DSmanik,WEX-SWEEP-SPRD,SLO,40,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$2.1000,2.1,undefined,319924
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308157
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$2.7000,2.7,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,5,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$4.5000,4.5,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$1.8000,1.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,9,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,4,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$3.6000,3.6,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$1.8000,1.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,5,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$4.5000,4.5,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,12,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$10.8000,10.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$1.8000,1.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(1.5000),-1.5,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,4,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(1.5000),-1.5,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,23,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$20.7000,20.7,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,25,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$22.5000,22.5,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,13,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$11.7000,11.7,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,25,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$22.5000,22.5,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,9,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$8.1000,8.1,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,14,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(11.2000),-11.2,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,10,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(7.5000),-7.5,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,9,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,1.25,0,$11.7000,11.7,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,6,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,1.25,0,$7.8000,7.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308161
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308161
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,32,LUXA,LUXA,15/10/2021,$10.00,C,$0.07,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$1.6800,1.68,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,60,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$3.1500,3.15,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,60,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$3.1500,3.15,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,44,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$1.7600,1.76,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,18,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.7200,0.72,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,12,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.4800,0.48,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,100,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$5.2500,5.25,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,78,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$3.9000,3.9,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,65,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$3.4125,3.4125,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,55,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$2.8875,2.8875,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,19,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.9500,0.95,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,16,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.8000,0.8,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,44,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$2.3100,2.31,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,18,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.9000,0.9,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,14,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.7000,0.7,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,31,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$1.5500,1.55,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.0525,0.0525,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.0400,0.04,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.0400,0.04,undefined,308475
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.0525,0.0525,undefined,308475
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.86,0,$(1.6200),-1.62,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.86,0,$(1.6200),-1.62,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.86,0,$(1.6200),-1.62,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309376
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,3,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$2.7000,2.7,undefined,309376
