Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,targetId,0.﻿Clearing Fee,0.Date,0.User,0.Route,0.Side,0.Exec Qty,0.Security,0.Root,0.Expiry,0.Strike,0.Call/Put,0.Average Price,0.Portfolio,0.Commission Type,0.Commission Rate,0.Exch\. Fee Rate,0.WEX Connect Rate,0.Total Charge,0.modifiedDate,0.modifiedUser,0.modifiedSide,0.modifiedExecQty,0.modifiedSecurity,0.modifiedRoot,0.modifiedExpiry,0.modifiedStrike,0.modifiedCallPut,0.modifiedAveragePrice,0.modifiedPortfolio,0.modifiedCommissionType,0.modifiedCommissionRate,0.modifiedTotalCharge
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),9/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,-0.8,308157,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),9/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,-0.8,308157,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$2.7000,9/8/2021,dsmanik,s,3,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,2.7,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,5,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$4.5000,9/8/2021,dsmanik,s,5,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,4.5,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$1.8000,9/8/2021,dsmanik,s,2,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,1.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,9,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(7.2000),9/8/2021,dsmanik,s,9,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-7.2,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$0.9000,9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,0.9,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,4,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$3.6000,9/8/2021,dsmanik,s,4,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,3.6,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$0.9000,9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,0.9,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$1.8000,9/8/2021,dsmanik,s,2,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,1.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,5,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$4.5000,9/8/2021,dsmanik,s,5,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,4.5,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,12,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$10.8000,9/8/2021,dsmanik,s,12,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,10.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$1.8000,9/8/2021,dsmanik,s,2,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,1.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(1.5000),9/8/2021,dsmanik,s,2,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-1.5,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),9/8/2021,dsmanik,s,2,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-1.6,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.75,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,4,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(3.0000),9/8/2021,dsmanik,s,4,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-3,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.75,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,3,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(2.4000),9/8/2021,dsmanik,s,3,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-2.4,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(1.5000),9/8/2021,dsmanik,s,2,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-1.5,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,23,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$20.7000,9/8/2021,dsmanik,s,23,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,20.7,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,25,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$22.5000,9/8/2021,dsmanik,s,25,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,22.5,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,13,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$11.7000,9/8/2021,dsmanik,s,13,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,11.7,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,25,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$22.5000,9/8/2021,dsmanik,s,25,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,22.5,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,9,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.85,0,$8.1000,9/8/2021,dsmanik,s,9,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,8.1,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.75,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,14,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(11.2000),9/8/2021,dsmanik,s,14,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-11.2,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,10,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(7.5000),9/8/2021,dsmanik,s,10,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-7.5,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,9,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,1.25,0,$11.7000,9/8/2021,dsmanik,s,9,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,11.7,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,6,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,1.25,0,$7.8000,9/8/2021,dsmanik,s,6,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,7.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.8,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/09/2021,DSmanik,WEX-SWEEP,SLO,1,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),9/8/2021,dsmanik,s,1,mcmj,mcmj,15/10/2021,10,c,0.2,vivaldi,per unit,0.05,-0.75,308161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),10/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,-0.8,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),10/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,-0.8,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),10/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,-0.75,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,32,LUXA,LUXA,15/10/2021,$10.00,C,$0.07,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$1.6800,10/8/2021,dsmanik,s,32,luxa,luxa,15/10/2021,10,c,0.07,vivaldi,per unit,0.05,1.68,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,60,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$3.1500,10/8/2021,dsmanik,s,60,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,3.15,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,60,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$3.1500,10/8/2021,dsmanik,s,60,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,3.15,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,44,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$1.7600,10/8/2021,dsmanik,s,44,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,1.76,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,18,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.7200,10/8/2021,dsmanik,s,18,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.72,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,12,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.4800,10/8/2021,dsmanik,s,12,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.48,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,100,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$5.2500,10/8/2021,dsmanik,s,100,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,5.25,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,78,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$3.9000,10/8/2021,dsmanik,s,78,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,3.9,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,65,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$3.4125,10/8/2021,dsmanik,s,65,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,3.4125,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,55,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$2.8875,10/8/2021,dsmanik,s,55,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,2.8875,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,19,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.9500,10/8/2021,dsmanik,s,19,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.95,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,16,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.8000,10/8/2021,dsmanik,s,16,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.8,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,44,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$2.3100,10/8/2021,dsmanik,s,44,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,2.31,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,18,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.9000,10/8/2021,dsmanik,s,18,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.9,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,14,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.7000,10/8/2021,dsmanik,s,14,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.7,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,31,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$1.5500,10/8/2021,dsmanik,s,31,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,1.55,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,10/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.05,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,10/8/2021,dsmanik,s,2,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.1,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,10/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.05,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.0525,10/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.0525,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,08/10/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.0400,10/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.04,308475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
