Clearing Fee,Date,User,Route,Exec Qty,Side,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,08/05/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/05/2021,DSmanik,WEX-SWEEP,29,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$1.4500
0,08/05/2021,DSmanik,WEX-SWEEP,3,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1500
0,08/05/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.4500
0,08/05/2021,DSmanik,WEX-SWEEP,8,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.4000
0,08/05/2021,DSmanik,WEX-SWEEP,3,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1500
0,08/05/2021,DSmanik,WEX-SWEEP,2,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/05/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,2,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/05/2021,DSmanik,WEX-SWEEP,72,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$64.8000
0,08/05/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0800
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,3,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.1050
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0800
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,3,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.1575
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,2,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,1,s,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
